GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A3P9AWG3	A0A3P9AWG3	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	106582	Ensembl		P
UniProtKB	A0A3P9B9U6	A0A3P9B9U6	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1Q834|ensembl:ENSDARP00000080486	106582	Ensembl		P
UniProtKB	A0A3P9BLV8	A0A3P9BLV8	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	106582	Ensembl		P
UniProtKB	A0A3P9CFL1	A0A3P9CFL1	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	106582	Ensembl		P
UniProtKB	A0A3P9CUH8	A0A3P9CUH8	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	106582	Ensembl		P
UniProtKB	A0A3P9CUK1	A0A3P9CUK1	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	106582	Ensembl		P
UniProtKB	A0A3P9DJK4	A0A3P9DJK4	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	106582	Ensembl		P
UniProtKB	A0A3P9H636	A0A3P9H636	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	8090	Ensembl		P
UniProtKB	A0A3P9HUI3	A0A3P9HUI3	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	8090	Ensembl		P
UniProtKB	A0A3P9HV61	A0A3P9HV61	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	8090	Ensembl		P
UniProtKB	A0A3P9I1U1	A0A3P9I1U1	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	8090	Ensembl		P
UniProtKB	A0A3P9IE18	A0A3P9IE18	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	8090	Ensembl		P
UniProtKB	A0A3P9IYS1	A0A3P9IYS1	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	8090	Ensembl		P
UniProtKB	A0A3P9JQU2	A0A3P9JQU2	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	8090	Ensembl		P
UniProtKB	A0A3P9LCT5	A0A3P9LCT5	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	8090	Ensembl		P
UniProtKB	A0A3P9LHI7	A0A3P9LHI7	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	8090	Ensembl		P
UniProtKB	A0A3P9M0G6	A0A3P9M0G6	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	8090	Ensembl		P
UniProtKB	A0A3P9M1U3	A0A3P9M1U3	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	8090	Ensembl		P
UniProtKB	A0A3P9M1X4	A0A3P9M1X4	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	8090	Ensembl		P
UniProtKB	A0A3P9MBE9	A0A3P9MBE9	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	8090	Ensembl		P
UniProtKB	A0A3P9MR84	A0A3P9MR84	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	8090	Ensembl		P
UniProtKB	A0A3P9MVV6	A0A3P9MVV6	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	8081	Ensembl		P
UniProtKB	A0A3P9MYN6	A0A3P9MYN6	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	8081	Ensembl		P
UniProtKB	A0A3P9P656	A0A3P9P656	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	8081	Ensembl		P
UniProtKB	A0A3P9P6H0	A0A3P9P6H0	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	8081	Ensembl		P
UniProtKB	A0A3P9PL67	A0A3P9PL67	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	8081	Ensembl		P
UniProtKB	A0A3Q0QNE6	A0A3Q0QNE6	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	61819	Ensembl		P
UniProtKB	A0A3Q0R7M6	A0A3Q0R7M6	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	61819	Ensembl		P
UniProtKB	A0A3Q0RL45	A0A3Q0RL45	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	61819	Ensembl		P
UniProtKB	A0A3Q0RNP9	A0A3Q0RNP9	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1Q834|ensembl:ENSDARP00000080486	61819	Ensembl		P
UniProtKB	A0A3Q0RQC1	A0A3Q0RQC1	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	61819	Ensembl		P
UniProtKB	A0A3Q0RRS5	A0A3Q0RRS5	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	61819	Ensembl		P
UniProtKB	A0A3Q0S737	A0A3Q0S737	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	61819	Ensembl		P
UniProtKB	A0A3Q0SUR2	A0A3Q0SUR2	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	61819	Ensembl		P
UniProtKB	A0A3Q1ANU4	A0A3Q1ANU4	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	80972	Ensembl		P
UniProtKB	A0A3Q1ARI1	A0A3Q1ARI1	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	80972	Ensembl		P
UniProtKB	A0A3Q1C8Z1	A0A3Q1C8Z1	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1Q834|ensembl:ENSDARP00000080486	80972	Ensembl		P
UniProtKB	A0A3Q1CM06	A0A3Q1CM06	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	80972	Ensembl		P
UniProtKB	A0A3Q1CU60	A0A3Q1CU60	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	80972	Ensembl		P
UniProtKB	A0A3Q1DBQ2	A0A3Q1DBQ2	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	80972	Ensembl		P
UniProtKB	A0A3Q1ERK0	A0A3Q1ERK0	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	80966	Ensembl		P
UniProtKB	A0A3Q1FJW7	A0A3Q1FJW7	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	80966	Ensembl		P
UniProtKB	A0A3Q1FYU4	A0A3Q1FYU4	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	80966	Ensembl		P
UniProtKB	A0A3Q1GH69	A0A3Q1GH69	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	80966	Ensembl		P
UniProtKB	A0A3Q1GX17	A0A3Q1GX17	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	80966	Ensembl		P
UniProtKB	A0A3Q1H5R3	A0A3Q1H5R3	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	64144	Ensembl		P
UniProtKB	A0A3Q1HGC3	A0A3Q1HGC3	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	64144	Ensembl		P
UniProtKB	A0A3Q1I0R8	A0A3Q1I0R8	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	64144	Ensembl		P
UniProtKB	A0A3Q1IJ11	A0A3Q1IJ11	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	64144	Ensembl		P
UniProtKB	A0A3Q1IN82	A0A3Q1IN82	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	64144	Ensembl		P
UniProtKB	A0A3Q1IQG9	A0A3Q1IQG9	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	64144	Ensembl		P
UniProtKB	A0A3Q1JFA3	A0A3Q1JFA3	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	64144	Ensembl		P
UniProtKB	A0A3Q1MAU6	DLL1	involved_in	GO:0072014	proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61483|ensembl:ENSMUSP00000014917	9913	Ensembl		P
UniProtKB	A0A3Q1MTU2	NOTCH2	involved_in	GO:0072014	proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35516|ensembl:ENSMUSP00000078741	9913	Ensembl		P
UniProtKB	A0A3Q2C9P5	A0A3Q2C9P5	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	28743	Ensembl		P
UniProtKB	A0A3Q2CX15	A0A3Q2CX15	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	28743	Ensembl		P
UniProtKB	A0A3Q2D801	A0A3Q2D801	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	28743	Ensembl		P
UniProtKB	A0A3Q2DE86	A0A3Q2DE86	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	28743	Ensembl		P
UniProtKB	A0A3Q2DN58	A0A3Q2DN58	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	28743	Ensembl		P
UniProtKB	A0A3Q2E188	A0A3Q2E188	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	28743	Ensembl		P
UniProtKB	A0A3Q2EA04	A0A3Q2EA04	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	28743	Ensembl		P
UniProtKB	A0A3Q2I452	PKD1	involved_in	GO:0072237	metanephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P98161|ensembl:ENSP00000262304	9796	Ensembl		P
UniProtKB	A0A3Q2IDD0	NOTCH2	involved_in	GO:0072014	proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35516|ensembl:ENSMUSP00000078741	9796	Ensembl		P
UniProtKB	A0A3Q2P6M3	A0A3Q2P6M3	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	8078	Ensembl		P
UniProtKB	A0A3Q2PL95	A0A3Q2PL95	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	8078	Ensembl		P
UniProtKB	A0A3Q2Q4F4	A0A3Q2Q4F4	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	8078	Ensembl		P
UniProtKB	A0A3Q2QTP5	A0A3Q2QTP5	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	8078	Ensembl		P
UniProtKB	A0A3Q2U673	DLL1	involved_in	GO:0072014	proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61483|ensembl:ENSMUSP00000014917	9031	Ensembl		P
UniProtKB	A0A3Q2UF12	HEYL	involved_in	GO:0072014	proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DBX7|ensembl:ENSMUSP00000040576	9031	Ensembl		P
UniProtKB	A0A3Q2VHN8	A0A3Q2VHN8	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	8153	Ensembl		P
UniProtKB	A0A3Q2VVG9	A0A3Q2VVG9	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	8153	Ensembl		P
UniProtKB	A0A3Q2W1N2	A0A3Q2W1N2	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	8153	Ensembl		P
UniProtKB	A0A3Q2WHP1	A0A3Q2WHP1	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	8153	Ensembl		P
UniProtKB	A0A3Q2XFG1	A0A3Q2XFG1	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	109280	Ensembl		P
UniProtKB	A0A3Q2XGR0	A0A3Q2XGR0	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	109280	Ensembl		P
UniProtKB	A0A3Q2XXK4	A0A3Q2XXK4	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	109280	Ensembl		P
UniProtKB	A0A3Q2XYH5	A0A3Q2XYH5	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1Q834|ensembl:ENSDARP00000080486	109280	Ensembl		P
UniProtKB	A0A3Q2YF68	A0A3Q2YF68	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	109280	Ensembl		P
UniProtKB	A0A3Q2YR12	A0A3Q2YR12	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	109280	Ensembl		P
UniProtKB	A0A3Q2ZIJ9	A0A3Q2ZIJ9	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	37003	Ensembl		P
UniProtKB	A0A3Q2ZL62	A0A3Q2ZL62	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	37003	Ensembl		P
UniProtKB	A0A3Q3AQ34	A0A3Q3AQ34	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	37003	Ensembl		P
UniProtKB	A0A3Q3AQK2	A0A3Q3AQK2	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	37003	Ensembl		P
UniProtKB	A0A3Q3BML2	A0A3Q3BML2	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	8153	Ensembl		P
UniProtKB	A0A3Q3BTW6	A0A3Q3BTW6	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	8153	Ensembl		P
UniProtKB	A0A3Q3E067	A0A3Q3E067	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	109280	Ensembl		P
UniProtKB	A0A3Q3EQ72	A0A3Q3EQ72	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	37003	Ensembl		P
UniProtKB	A0A3Q3ERU2	A0A3Q3ERU2	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	56723	Ensembl		P
UniProtKB	A0A3Q3ERW4	A0A3Q3ERW4	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	56723	Ensembl		P
UniProtKB	A0A3Q3ESD6	A0A3Q3ESD6	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	56723	Ensembl		P
UniProtKB	A0A3Q3EZ22	A0A3Q3EZ22	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	56723	Ensembl		P
UniProtKB	A0A3Q3F052	A0A3Q3F052	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	37003	Ensembl		P
UniProtKB	A0A3Q3FI65	A0A3Q3FI65	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	56723	Ensembl		P
UniProtKB	A0A3Q3FRQ1	A0A3Q3FRQ1	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	56723	Ensembl		P
UniProtKB	A0A3Q3FZN0	A0A3Q3FZN0	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	56723	Ensembl		P
UniProtKB	A0A3Q3ICC3	A0A3Q3ICC3	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	43700	Ensembl		P
UniProtKB	A0A3Q3INF6	A0A3Q3INF6	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	43700	Ensembl		P
UniProtKB	A0A3Q3J5L9	A0A3Q3J5L9	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	43700	Ensembl		P
UniProtKB	A0A3Q3JDX8	A0A3Q3JDX8	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1Q834|ensembl:ENSDARP00000080486	43700	Ensembl		P
UniProtKB	A0A3Q3JH18	A0A3Q3JH18	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	43700	Ensembl		P
UniProtKB	A0A3Q3KAM9	A0A3Q3KAM9	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	43700	Ensembl		P
UniProtKB	A0A3Q3LJK5	A0A3Q3LJK5	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	205130	Ensembl		P
UniProtKB	A0A3Q3MA98	A0A3Q3MA98	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	205130	Ensembl		P
UniProtKB	A0A3Q3MI49	A0A3Q3MI49	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	205130	Ensembl		P
UniProtKB	A0A3Q3N9E4	A0A3Q3N9E4	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	205130	Ensembl		P
UniProtKB	A0A3Q3NDF1	A0A3Q3NDF1	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	205130	Ensembl		P
UniProtKB	A0A3Q3QW25	A0A3Q3QW25	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	43700	Ensembl		P
UniProtKB	A0A3Q3RMM0	A0A3Q3RMM0	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	205130	Ensembl		P
UniProtKB	A0A3Q3RRP8	A0A3Q3RRP8	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	205130	Ensembl		P
UniProtKB	A0A3Q3VWA7	A0A3Q3VWA7	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7EZE3|ensembl:ENSDARP00000027867	94237	Ensembl		P
UniProtKB	A0A3Q3VWT3	A0A3Q3VWT3	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IVV8|ensembl:ENSDARP00000027024	94237	Ensembl		P
UniProtKB	A0A3Q3W324	A0A3Q3W324	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	94237	Ensembl		P
UniProtKB	A0A3Q3WEG4	A0A3Q3WEG4	involved_in	GO:0072020	proximal straight tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QXB5|ensembl:ENSDARP00000088481	94237	Ensembl		P
UniProtKB	A0A3Q3X879	A0A3Q3X879	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	94237	Ensembl		P
UniProtKB	A0A3Q3XDU6	A0A3Q3XDU6	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XJQ7|ensembl:ENSDARP00000023564	94237	Ensembl		P
UniProtKB	A0A3Q4G4R1	A0A3Q4G4R1	involved_in	GO:0035776	pronephric proximal tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1Q834|ensembl:ENSDARP00000080486	32507	Ensembl		P
UniProtKB	A0A3Q4GQY1	A0A3Q4GQY1	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7ZTU9|ensembl:ENSDARP00000107769	32507	Ensembl		P
UniProtKB	A0A3Q4H078	A0A3Q4H078	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0UYB0|ensembl:ENSDARP00000034047	32507	Ensembl		P
UniProtKB	A0A3Q4HD66	A0A3Q4HD66	involved_in	GO:0072019	proximal convoluted tubule development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R122|ensembl:ENSDARP00000027905	32507	Ensembl		P
